"","DateTime","Level_m","DO_mgL","WaterTemp_c","AirPres_kPa","AirTemp_c","Discharge_m3L"
"2243",2019-08-05 01:30:00,0.193,5.04,5.077777778,62.6202,5.885,0.0884099854611653
"2244",2019-08-05 01:45:00,0.1928,5.01,5.038888889,62.6273,5.884,0.0872603909252652
"2245",2019-08-05 02:00:00,0.1932,4.99,5,62.6074,5.883,0.0839570424452898
"2246",2019-08-05 02:15:00,0.1923,4.97,4.977777778,62.624,5.882,0.0836121632212041
"2247",2019-08-05 02:30:00,0.1939,4.96,4.938888889,62.6176,5.881,0.0879764225212067
"2248",2019-08-05 02:45:00,0.1924,4.95,4.9,62.6321,5.88,0.0841302980369028
"2249",2019-08-05 03:00:00,0.1909,4.93,4.861111111,62.6012,5.88,0.0811130359605048
"2250",2019-08-05 03:15:00,0.1907,4.9,4.838888889,62.6041,5.878,0.081386801951568
"2251",2019-08-05 03:30:00,0.19,4.88,4.822222222,62.6033,5.879,0.0829477843345274
"2252",2019-08-05 03:45:00,0.1898,4.87,4.777777778,62.6187,5.879,0.081496730601331
"2253",2019-08-05 04:00:00,0.1896,4.87,4.738888889,62.5943,5.878,0.082740677070573
"2254",2019-08-05 04:15:00,0.1891,4.85,4.722222222,62.5748,5.878,0.0789250861708386
"2255",2019-08-05 04:30:00,0.1882,4.83,4.677777778,62.575,5.878,0.0797137825520551
"2256",2019-08-05 04:45:00,0.187,4.82,4.661111111,62.5686,5.877,0.0769712436775301
"2257",2019-08-05 05:00:00,0.1874,4.8,4.622222222,62.5661,5.877,0.0821056575681092
"2258",2019-08-05 05:15:00,0.1864,4.78,4.6,62.5525,5.877,0.0787516650479627
"2259",2019-08-05 05:30:00,0.1859,4.77,4.577777778,62.535,5.877,0.0773549156171527
"2260",2019-08-05 05:45:00,0.1859,4.76,4.561111111,62.528,5.876,0.0788729904196568
"2261",2019-08-05 06:00:00,0.185,4.75,4.522222222,62.5101,5.876,0.0751695014851261
"2262",2019-08-05 06:15:00,0.1844,4.72,4.5,62.5031,5.875,0.0747594192183285
"2263",2019-08-05 06:30:00,0.1837,4.72,4.477777778,62.4779,5.873,0.0765746757184551
"2264",2019-08-05 06:45:00,0.1835,4.72,4.477777778,62.4784,5.873,0.0757447940996285
"2265",2019-08-05 07:00:00,0.1821,4.72,4.461111111,62.476,5.871,0.0719868974194736
"2266",2019-08-05 07:15:00,0.1827,4.76,4.438888889,62.4714,5.871,0.074447056827784
"2267",2019-08-05 07:30:00,0.1821,4.81,4.438888889,62.471,5.869,0.0761819700283628
"2268",2019-08-05 07:45:00,0.1826,4.89,4.477777778,62.4752,5.867,0.0734050948748428
"2269",2019-08-05 08:00:00,0.1825,4.99,4.538888889,62.4709,5.866,0.0740142567511863
"2270",2019-08-05 08:15:00,0.1823,5.07,4.577777778,62.467,5.864,0.0735412208081672
"2271",2019-08-05 08:30:00,0.1827,5.18,4.622222222,62.4712,5.863,0.0730447507752825
"2272",2019-08-05 08:45:00,0.1838,5.28,4.677777778,62.4714,5.863,0.0742299993895255
"2273",2019-08-05 09:00:00,0.1838,5.39,4.761111111,62.4631,5.863,0.0741527976216352
"2274",2019-08-05 09:15:00,0.1845,5.48,4.838888889,62.477,5.862,0.0757770106753626
"2275",2019-08-05 09:30:00,0.186,5.6,4.938888889,62.4752,5.862,0.0757931282355644
"2276",2019-08-05 09:45:00,0.1865,5.69,5.061111111,62.4807,5.86,0.0762797838103439
"2277",2019-08-05 10:00:00,0.1884,5.8,5.161111111,62.4886,5.857,0.0821242235528705
"2278",2019-08-05 10:15:00,0.1913,5.9,5.4,62.4943,5.855,0.084014734564549
"2279",2019-08-05 10:30:00,0.1932,6,5.622222222,62.5018,5.854,0.0858132502446882
"2280",2019-08-05 10:45:00,0.1944,6.09,5.838888889,62.512,5.854,0.092709471004125
"2281",2019-08-05 11:00:00,0.196,6.17,6.138888889,62.5319,5.852,0.0989592037426776
"2282",2019-08-05 11:15:00,0.1954,6.25,6.422222222,62.5371,5.851,0.0968829217578704
"2283",2019-08-05 11:30:00,0.1976,6.33,6.861111111,62.548,5.853,0.0980562541617607
"2284",2019-08-05 11:45:00,0.1917,6.39,7.377777778,62.5598,5.851,0.101504554835568
"2285",2019-08-05 12:00:00,0.1959,6.42,7.777777778,62.5803,5.853,0.102319795305825
"2286",2019-08-05 12:15:00,0.1964,6.45,7.9,62.5967,5.851,0.103896452656544
"2287",2019-08-05 12:30:00,0.1969,6.51,8.361111111,62.6074,5.85,0.10326760899553
"2288",2019-08-05 12:45:00,0.1996,6.56,9.238888889,62.6035,5.85,0.101529151323692
"2289",2019-08-05 13:00:00,0.1985,6.51,9.7,62.6163,5.851,0.100720992241499
"2290",2019-08-05 13:15:00,0.1993,6.53,9.877777778,62.6171,5.851,0.102294984161565
"2291",2019-08-05 13:30:00,0.1984,6.52,9.961111111,62.6215,5.853,0.101332562424979
"2292",2019-08-05 13:45:00,0.1983,6.53,10.06111111,62.629,5.856,0.10765263688497
"2293",2019-08-05 14:00:00,0.1974,6.53,10.02222222,62.6231,5.857,0.0981981805540943
"2294",2019-08-05 14:15:00,0.201,6.58,10.3,62.6167,5.862,0.102443954082138
"2295",2019-08-05 14:30:00,0.1975,6.55,10.82222222,62.6166,5.865,0.101111913692298
"2296",2019-08-05 14:45:00,0.1961,6.51,10.76111111,62.6216,5.868,0.0990069947441818
"2297",2019-08-05 15:00:00,0.1933,6.48,10.57777778,62.617,5.87,0.0949267446478024
"2298",2019-08-05 15:15:00,0.1945,6.49,10.53888889,62.619,5.873,0.10339304232053
"2299",2019-08-05 15:30:00,0.1955,6.49,10.66111111,62.6059,5.876,0.0971396155314106
"2300",2019-08-05 15:45:00,0.1954,6.48,10.72222222,62.5992,5.879,0.0735715456318866
"2301",2019-08-05 16:00:00,0.195,6.48,10.7,62.5904,5.881,0.078235426565771
"2302",2019-08-05 16:15:00,0.1919,6.44,10.56111111,62.5935,5.88,0.0725703000278879
"2303",2019-08-05 16:30:00,0.1888,6.41,10.36111111,62.5865,5.882,0.0695209080031171
"2304",2019-08-05 16:45:00,0.1855,6.38,10.2,62.5707,5.886,0.0683423084510694
"2305",2019-08-05 17:00:00,0.1815,6.27,10,62.5713,5.887,0.0685327592889565
"2306",2019-08-05 17:15:00,0.1754,6.2,9.761111111,62.5539,5.886,0.0706029223105996
"2307",2019-08-05 17:30:00,0.1722,6.11,9.522222222,62.5461,5.883,0.0662663530002231
"2308",2019-08-05 17:45:00,0.1708,6.02,9.277777778,62.5457,5.881,0.065800794367184
"2309",2019-08-05 18:00:00,0.1707,5.93,9.061111111,62.5366,5.878,0.0651506326275132
"2310",2019-08-05 18:15:00,0.171,5.84,8.861111111,62.4959,5.879,0.0664510931900323
"2311",2019-08-05 18:30:00,0.1707,5.74,8.661111111,62.513,5.881,0.0658344766240749
"2312",2019-08-05 18:45:00,0.1684,5.64,8.461111111,62.502,5.878,0.0638503154374744
"2313",2019-08-05 19:00:00,0.1687,5.54,8.277777778,62.4983,5.874,0.0637706634804484
"2314",2019-08-05 19:15:00,0.168,5.44,8.1,62.48,5.871,0.0631964925801881
"2315",2019-08-05 19:30:00,0.1672,5.37,7.938888889,62.4879,5.871,0.0648077701245816
"2316",2019-08-05 19:45:00,0.1665,5.3,7.8,62.4802,5.87,0.0628762193785994
"2317",2019-08-05 20:00:00,0.1664,5.23,7.677777778,62.4702,5.869,0.0632155732882267
"2318",2019-08-05 20:15:00,0.1656,5.2,7.538888889,62.4826,5.865,0.063456350812061
"2319",2019-08-05 20:30:00,0.1654,5.12,7.422222222,62.4909,5.862,0.0615226779495184
"2320",2019-08-05 20:45:00,0.1655,5.08,7.3,62.4978,5.859,0.0629977604933679
"2321",2019-08-05 21:00:00,0.1644,5.02,7.2,62.5161,5.856,0.061555822584576
"2322",2019-08-05 21:15:00,0.1642,4.97,7.1,62.5223,5.853,0.0629508795372882
"2323",2019-08-05 21:30:00,0.1635,4.93,7,62.5362,6.58,0.0607061727188219
"2324",2019-08-05 21:45:00,0.1634,4.88,6.9,62.5416,6.179,0.060227529098962
"2325",2019-08-05 22:00:00,0.1636,4.85,6.822222222,62.5439,6.017,0.0620920050560602
"2326",2019-08-05 22:15:00,0.1634,4.81,6.738888889,62.5466,5.943,0.0610620316375285
"2327",2019-08-05 22:30:00,0.1633,4.78,6.677777778,62.5578,5.905,0.0619103192795607
"2328",2019-08-05 22:45:00,0.1628,4.74,6.577777778,62.571,5.883,0.0614813982924134
"2329",2019-08-05 23:00:00,0.1634,4.71,6.5,62.572,5.868,0.0608900671204869
"2330",2019-08-05 23:15:00,0.1611,4.68,6.4,62.5796,5.857,0.0602346787474798
"2331",2019-08-05 23:30:00,0.162,4.65,6.338888889,62.5854,5.849,0.0613341797941993
"2332",2019-08-05 23:45:00,0.1609,4.62,6.277777778,62.5964,5.844,0.0598922620832641
"2333",2019-08-06 00:00:00,0.161,4.6,6.2,62.6004,5.839,0.0608437314685382
"2334",2019-08-06 00:15:00,0.1626,4.57,6.138888889,62.6167,5.834,0.0605187249468456
"2335",2019-08-06 00:30:00,0.1603,4.55,6.061111111,62.6249,5.831,0.0593867198099483
"2336",2019-08-06 00:45:00,0.1607,4.53,6,62.6236,5.828,0.0598108597593179
"2337",2019-08-06 01:00:00,0.1602,4.51,5.922222222,62.6359,5.826,0.0590618593371342
"2338",2019-08-06 01:15:00,0.1602,4.48,5.861111111,62.6419,5.825,0.0594756783479298
"2339",2019-08-06 01:30:00,0.1601,4.47,5.8,62.6424,5.824,0.060099993031962
"2340",2019-08-06 01:45:00,0.1591,4.45,5.722222222,62.6434,5.823,0.0594437565524467
"2341",2019-08-06 02:00:00,0.1583,4.43,5.661111111,62.6401,5.822,0.0584165964799717
"2342",2019-08-06 02:15:00,0.1579,4.42,5.577777778,62.6337,5.821,0.0583703062041245
"2343",2019-08-06 02:30:00,0.1581,4.4,5.522222222,62.6257,5.821,0.0585161041343761
"2344",2019-08-06 02:45:00,0.1577,4.4,5.461111111,62.6227,5.821,0.0584321469794916
"2345",2019-08-06 03:00:00,0.158,4.38,5.4,62.6055,5.82,0.0585214088985522
"2346",2019-08-06 03:15:00,0.1576,4.38,5.361111111,62.6249,5.819,0.0579827189802934
"2347",2019-08-06 03:30:00,0.1574,4.36,5.3,62.6034,5.818,0.0576461568617617
"2348",2019-08-06 03:45:00,0.1571,4.36,5.261111111,62.6007,5.817,0.058344824225624
"2349",2019-08-06 04:00:00,0.1562,4.35,5.222222222,62.5869,5.815,0.057775031691511
"2350",2019-08-06 04:15:00,0.1559,4.34,5.161111111,62.561,5.816,0.0576059594786085
"2351",2019-08-06 04:30:00,0.1554,4.34,5.1,62.5701,5.814,0.0573258613141507
"2352",2019-08-06 04:45:00,0.1549,4.34,5.061111111,62.5534,5.814,0.0570924666923218
"2353",2019-08-06 05:00:00,0.156,4.33,5.022222222,62.5445,5.812,0.0572475248179386
"2354",2019-08-06 05:15:00,0.1558,4.3,4.977777778,62.5362,5.812,0.0578223114193908
"2355",2019-08-06 05:30:00,0.1548,4.3,4.938888889,62.5217,5.811,0.0572243873752626
"2356",2019-08-06 05:45:00,0.1537,4.3,4.9,62.5181,5.811,0.0569402416778346
"2357",2019-08-06 06:00:00,0.1535,4.3,4.838888889,62.5009,5.81,0.0570139089265689
"2358",2019-08-06 06:15:00,0.1538,4.29,4.8,62.4962,5.809,0.0570195604703081
"2359",2019-08-06 06:30:00,0.1544,4.29,4.761111111,62.4837,5.808,0.0573752819974924
"2360",2019-08-06 06:45:00,0.1525,4.28,4.722222222,62.4779,5.807,0.056840093762264
"2361",2019-08-06 07:00:00,0.1532,4.29,4.722222222,62.4709,5.807,0.0570309437798585
"2362",2019-08-06 07:15:00,0.1526,4.33,4.7,62.4705,5.807,0.0567002449410676
"2363",2019-08-06 07:30:00,0.1528,4.38,4.7,62.4704,5.806,0.0565784201009927
"2364",2019-08-06 07:45:00,0.1524,4.44,4.722222222,62.4686,5.806,0.0566469940178579
"2365",2019-08-06 08:00:00,0.1537,4.52,4.777777778,62.4778,5.806,0.0568616913048294
"2366",2019-08-06 08:15:00,0.1525,4.6,4.8,62.4806,5.806,0.0566683447433052
"2367",2019-08-06 08:30:00,0.1524,4.69,4.877777778,62.4799,5.806,0.0565533974165394
"2368",2019-08-06 08:45:00,0.1529,4.8,4.938888889,62.4957,5.805,0.0566611205034653
"2369",2019-08-06 09:00:00,0.1563,4.91,5.077777778,62.4916,5.806,0.0573752819974924
"2370",2019-08-06 09:15:00,0.1575,5.05,5.3,62.4997,5.806,0.0583499071052764
"2371",2019-08-06 09:30:00,0.1586,5.17,5.561111111,62.5141,5.806,0.0602346787474798
"2372",2019-08-06 09:45:00,0.1597,5.28,5.777777778,62.5313,5.804,0.0607594098559813
"2373",2019-08-06 10:00:00,0.1617,5.39,6,62.5299,5.803,0.0633691877277508
"2374",2019-08-06 10:15:00,0.162,5.48,6.261111111,62.5384,5.803,0.063475793752248
"2375",2019-08-06 10:30:00,0.1647,5.58,6.538888889,62.529,5.802,0.0646389137644446
"2376",2019-08-06 10:45:00,0.1677,5.67,6.877777778,62.5479,5.802,0.0636717027566424
"2377",2019-08-06 11:00:00,0.1687,5.76,7.277777778,62.5569,5.802,0.0663123773350293
"2378",2019-08-06 11:15:00,0.1675,5.82,7.7,62.5757,5.802,0.0674734946028422
"2379",2019-08-06 11:30:00,0.1697,5.87,8,62.5953,5.803,0.0689830142034124
"2380",2019-08-06 11:45:00,0.1691,5.9,8.138888889,62.6195,5.807,0.0669560928030065
"2381",2019-08-06 12:00:00,0.1696,5.97,8.261111111,62.6193,5.81,0.066920457349421
"2382",2019-08-06 12:15:00,0.1708,6.04,8.622222222,62.6349,5.812,0.0679410583422303
"2383",2019-08-06 12:30:00,0.1715,6.08,9.122222222,62.6465,5.816,0.0600859560614566
"2384",2019-08-06 12:45:00,0.1724,6.1,9.377777778,62.6568,5.821,0.0632155732882267
"2385",2019-08-06 13:00:00,0.1717,6.11,9.561111111,62.6532,5.826,0.0659358878362354
"2386",2019-08-06 13:15:00,0.1605,6.17,9.677777778,62.6538,5.833,0.065800794367184
"2387",2019-08-06 13:30:00,0.1673,6.19,9.4,62.6512,5.839,0.0635440572584083
"2388",2019-08-06 13:45:00,0.1702,6.25,9.522222222,62.6529,5.844,0.0655335042440929
"2389",2019-08-06 14:00:00,0.1671,6.2,9.522222222,62.6384,5.848,0.0649141768935578
"2390",2019-08-06 14:15:00,0.1646,6.18,9.377777778,62.6489,5.852,0.0643166432637946
"2391",2019-08-06 14:30:00,0.1631,6.18,9.261111111,62.6408,5.855,0.062410349934757
"2392",2019-08-06 14:45:00,0.163,6.21,9.2,62.6494,5.86,0.0620745745196208
"2393",2019-08-06 15:00:00,0.1621,6.22,9.222222222,62.6418,5.864,0.0614896406458181
"2394",2019-08-06 15:15:00,0.1625,6.21,9.161111111,62.6473,5.867,0.0608591496012301
"2395",2019-08-06 15:30:00,0.1641,6.23,9.238888889,62.6377,5.869,0.0617993300259296
"2396",2019-08-06 15:45:00,0.1629,6.21,9.238888889,62.6415,5.869,0.0612452832384449
"2397",2019-08-06 16:00:00,0.1623,6.19,9.277777778,62.629,5.869,0.0609366442640432
"2398",2019-08-06 16:15:00,0.1597,6.11,9.2,62.6195,5.872,0.0603209907539642
"2399",2019-08-06 16:30:00,0.1573,6.06,9,62.6093,5.876,0.0583959558862269
"2400",2019-08-06 16:45:00,0.156,6.05,8.877777778,62.5817,5.877,0.0578179794124133
"2401",2019-08-06 17:00:00,0.155,5.99,8.738888889,62.5802,5.876,0.057586112342434
"2402",2019-08-06 17:15:00,0.1544,5.95,8.577777778,62.5646,5.873,0.0570686804319032
"2403",2019-08-06 17:30:00,0.1546,5.93,8.522222222,62.5663,5.871,0.0569090704352776
"2404",2019-08-06 17:45:00,0.1535,5.9,8.4,62.5435,5.871,0.0565455395523521
"2405",2019-08-06 18:00:00,0.1531,5.82,8.277777778,62.5397,5.87,0.0564465363787613
"2406",2019-08-06 18:15:00,0.1522,5.71,8.1,62.5262,5.867,0.0564729741858034
"2407",2019-08-06 18:30:00,0.1517,5.59,7.922222222,62.519,5.865,0.0564871168929282
"2408",2019-08-06 18:45:00,0.1514,5.48,7.738888889,62.5036,5.865,0.0565777460856248
"2409",2019-08-06 19:00:00,0.1522,5.36,7.6,62.5084,5.864,0.0564978360988527
"2410",2019-08-06 19:15:00,0.1505,5.27,7.422222222,62.5027,5.863,0.0566392962273616
"2411",2019-08-06 19:30:00,0.1511,5.19,7.261111111,62.4968,5.864,0.0568951941846111
"2412",2019-08-06 19:45:00,0.1503,5.1,7.122222222,62.4965,5.863,0.0566258386882879
"2413",2019-08-06 20:00:00,0.1496,5.03,7,62.5014,5.863,0.0567952411459059
"2414",2019-08-06 20:15:00,0.15,4.97,6.9,62.503,5.861,0.0567090820318792
"2415",2019-08-06 20:30:00,0.1494,4.9,6.777777778,62.5097,5.858,0.0569684032777316
"2416",2019-08-06 20:45:00,0.1493,4.84,6.677777778,62.5098,5.856,0.0568629917994613
"2417",2019-08-06 21:00:00,0.1494,4.79,6.577777778,62.5116,5.855,0.0571936249137347
"2418",2019-08-06 21:15:00,0.1472,4.74,6.5,62.515,5.853,0.0577944250388805
"2419",2019-08-06 21:30:00,0.1486,4.69,6.422222222,62.5193,5.852,0.0570497714729391
"2420",2019-08-06 21:45:00,0.1487,4.65,6.338888889,62.5199,5.849,0.0569902862849524
"2421",2019-08-06 22:00:00,0.1483,4.61,6.261111111,62.5331,5.844,0.0571839999271562
"2422",2019-08-06 22:15:00,0.1471,4.56,6.2,62.5308,5.839,0.0573347120283078
"2423",2019-08-06 22:30:00,0.1477,4.53,6.161111111,62.5402,5.835,0.0572795692805748
"2424",2019-08-06 22:45:00,0.1493,4.49,6.122222222,62.5528,5.832,0.0572426548188016
"2425",2019-08-06 23:00:00,0.1477,4.46,6.061111111,62.5497,5.829,0.0573382154046448
"2426",2019-08-06 23:15:00,0.1474,4.43,6.022222222,62.5555,5.825,0.0574464380411889
"2427",2019-08-06 23:30:00,0.1469,4.4,5.961111111,62.5694,5.821,0.0575066253028613
"2428",2019-08-06 23:45:00,0.1481,4.37,5.9,62.5721,5.818,0.057424310599445
"2429",2019-08-07 00:00:00,0.1475,4.34,5.861111111,62.5864,5.817,0.0576564529375281
"2430",2019-08-07 00:15:00,0.1474,4.31,5.8,62.5879,5.815,0.05750281
"2431",2019-08-07 00:30:00,0.1474,4.29,5.738888889,62.5997,5.815,0.05789046
"2432",2019-08-07 00:45:00,0.1464,4.26,5.677777778,62.6079,5.814,0.057735
"2433",2019-08-07 01:00:00,0.1472,4.24,5.622222222,62.6142,5.813,0.05749142
"2434",2019-08-07 01:15:00,0.1465,4.22,5.561111111,62.6263,5.812,0.05808283
"2435",2019-08-07 01:30:00,0.1458,4.2,5.5,62.626,5.811,0.05827205
"2436",2019-08-07 01:45:00,0.1462,4.19,5.461111111,62.6213,5.81,0.05801277
"2437",2019-08-07 02:00:00,0.1452,4.17,5.422222222,62.6278,5.81,0.05831716
"2438",2019-08-07 02:15:00,0.1453,4.16,5.361111111,62.6416,5.811,0.05850834
"2439",2019-08-07 02:30:00,0.1453,4.15,5.322222222,62.6322,5.812,0.05869764
"2440",2019-08-07 02:45:00,0.1446,4.14,5.277777778,62.6252,5.812,0.05878692
"2441",2019-08-07 03:00:00,0.1447,4.13,5.238888889,62.6295,5.812,0.05887217
"2442",2019-08-07 03:15:00,0.1443,4.11,5.2,62.6278,5.812,0.05874765
"2443",2019-08-07 03:30:00,0.1443,4.1,5.177777778,62.6295,5.811,0.05988909
"2444",2019-08-07 03:45:00,0.1443,4.09,5.138888889,62.6091,5.811,0.0592099
"2445",2019-08-07 04:00:00,0.1436,4.07,5.1,62.602,5.81,0.0593649
"2446",2019-08-07 04:15:00,0.1439,4.06,5.061111111,62.5923,5.81,0.05964132
"2447",2019-08-07 04:30:00,0.1433,4.05,5.022222222,62.5865,5.809,0.06007569
"2448",2019-08-07 04:45:00,0.1429,4.03,5,62.5936,5.808,0.0603104
"2449",2019-08-07 05:00:00,0.1448,4.02,4.977777778,62.5734,5.807,0.05891826
"2450",2019-08-07 05:15:00,0.1427,4.02,4.938888889,62.5852,5.808,0.06081708
"2451",2019-08-07 05:30:00,0.1428,4.01,4.9,62.5689,5.808,0.06083245
"2452",2019-08-07 05:45:00,0.1432,4,4.877777778,62.5585,5.807,0.0600338
"2453",2019-08-07 06:00:00,0.1421,3.99,4.861111111,62.5619,5.806,0.06071782
"2454",2019-08-07 06:15:00,0.1428,3.98,4.838888889,62.5534,5.805,0.06038297
"2455",2019-08-07 06:30:00,0.142,3.98,4.822222222,62.5409,5.806,0.05994387
"2456",2019-08-07 06:45:00,0.1441,3.97,4.8,62.5426,5.807,0.05965448
"2457",2019-08-07 07:00:00,0.1419,3.98,4.777777778,62.5438,5.808,0.06095639
"2458",2019-08-07 07:15:00,0.1422,4.01,4.777777778,62.5515,5.809,0.06097201
"2459",2019-08-07 07:30:00,0.1428,4.06,4.777777778,62.5478,5.809,0.06048569
"2460",2019-08-07 07:45:00,0.1423,4.14,4.822222222,62.5487,5.81,0.06151056
"2461",2019-08-07 08:00:00,0.1423,4.21,4.838888889,62.5466,5.81,0.06130609
"2462",2019-08-07 08:15:00,0.1424,4.31,4.877777778,62.5508,5.81,0.06171081
"2463",2019-08-07 08:30:00,0.1444,4.4,4.922222222,62.5632,5.81,0.0597674
"2464",2019-08-07 08:45:00,0.1436,4.49,4.961111111,62.5729,5.811,0.06053011
"2465",2019-08-07 09:00:00,0.1442,4.57,4.977777778,62.5596,5.812,0.05953702
"2466",2019-08-07 09:15:00,0.1438,4.66,5.038888889,62.5938,5.812,0.06007569
"2467",2019-08-07 09:30:00,0.1459,4.74,5.061111111,62.5957,5.812,0.0587198
"2468",2019-08-07 09:45:00,0.1448,4.85,5.122222222,62.5879,5.811,0.05920379
"2469",2019-08-07 10:00:00,0.1472,4.99,5.261111111,62.6065,5.812,0.05865913
"2470",2019-08-07 10:15:00,0.1483,5.1,5.4,62.6128,5.811,0.0575335
"2471",2019-08-07 10:30:00,0.1504,5.22,5.577777778,62.6145,5.811,0.05705559
"2472",2019-08-07 10:45:00,0.1523,5.3,5.677777778,62.6073,5.809,0.05644085
"2473",2019-08-07 11:00:00,0.1536,5.39,5.8,62.6328,5.809,0.05643439
"2474",2019-08-07 11:15:00,0.1528,5.46,5.877777778,62.6328,5.81,0.05642325
"2475",2019-08-07 11:30:00,0.1527,5.53,5.938888889,62.643,5.81,0.05642553
"2476",2019-08-07 11:45:00,0.1549,5.62,6.161111111,62.6569,5.809,0.05647336
"2477",2019-08-07 12:00:00,0.1545,5.67,6.261111111,62.6738,5.812,0.05675701
"2478",2019-08-07 12:15:00,0.1561,5.75,6.422222222,62.6897,5.814,0.05687146
"2479",2019-08-07 12:30:00,0.1582,5.81,6.661111111,62.6848,5.816,0.05753916
"2480",2019-08-07 12:45:00,0.1579,5.81,6.722222222,62.6896,5.817,0.05784844
"2481",2019-08-07 13:00:00,0.158,5.88,6.8,62.6909,5.817,0.05791931
"2482",2019-08-07 13:15:00,0.1594,6,7.122222222,62.7081,5.818,0.05789253
"2483",2019-08-07 13:30:00,0.1579,6.01,7.4,62.6887,5.819,0.05763
"2484",2019-08-07 13:45:00,0.1603,6.06,7.577777778,62.7113,5.822,0.05848442
"2485",2019-08-07 14:00:00,0.1602,6.05,7.8,62.705,5.826,0.05879518
"2486",2019-08-07 14:15:00,0.1601,6.04,7.738888889,62.7034,5.83,0.05846867
"2487",2019-08-07 14:30:00,0.1597,6.12,7.938888889,62.7031,5.834,0.05823963
"2488",2019-08-07 14:45:00,0.1603,6.08,8.161111111,62.6837,5.836,0.05826938
"2489",2019-08-07 15:00:00,0.1607,6.13,8.161111111,62.6836,5.838,0.05817599
"2490",2019-08-07 15:15:00,0.1607,6.09,8.238888889,62.6927,5.839,0.05876144
"2491",2019-08-07 15:30:00,0.1588,6.08,8.2,62.6914,5.839,0.05742235
"2492",2019-08-07 15:45:00,0.1602,6.09,8.238888889,62.6904,5.841,0.0583652
"2493",2019-08-07 16:00:00,0.16,6.12,8.277777778,62.6933,5.842,0.05859637
"2494",2019-08-07 16:15:00,0.1597,6.08,8.338888889,62.687,5.844,0.05909769
"2495",2019-08-07 16:30:00,0.159,6.03,8.222222222,62.6754,5.846,0.05819058
"2496",2019-08-07 16:45:00,0.1579,6,8.1,62.6619,5.846,0.05752373
"2497",2019-08-07 17:00:00,0.1551,5.93,7.961111111,62.6422,5.846,0.05698331
"2498",2019-08-07 17:15:00,0.1564,5.87,7.838888889,62.6273,5.849,0.05713513
"2499",2019-08-07 17:30:00,0.1546,5.79,7.661111111,62.6222,5.85,0.05700548
"2500",2019-08-07 17:45:00,0.1537,5.74,7.522222222,62.5859,5.851,0.05668687
"2501",2019-08-07 18:00:00,0.1517,5.67,7.377777778,62.5783,5.851,0.05644802
"2502",2019-08-07 18:15:00,0.1517,5.59,7.238888889,62.5817,5.848,0.05642278
"2503",2019-08-07 18:30:00,0.1498,5.47,7.077777778,62.5878,5.849,0.05660176
"2504",2019-08-07 18:45:00,0.1479,5.37,6.938888889,62.5763,5.849,0.05682491
"2505",2019-08-07 19:00:00,0.1456,5.28,6.822222222,62.5465,5.848,0.05775607
"2506",2019-08-07 19:15:00,0.1455,5.2,6.7,62.5337,5.847,0.05782463
"2507",2019-08-07 19:30:00,0.1448,5.11,6.577777778,62.5501,5.845,0.05820295
"2508",2019-08-07 19:45:00,0.1427,5.04,6.477777778,62.5447,5.844,0.05880385
"2509",2019-08-07 20:00:00,0.142,4.97,6.4,62.5376,5.843,0.05838842
"2510",2019-08-07 20:15:00,0.1416,4.91,6.3,62.5289,5.842,0.05888365
"2511",2019-08-07 20:30:00,0.1406,4.85,6.2,62.5341,5.839,0.05990958
"2512",2019-08-07 20:45:00,0.1402,4.8,6.122222222,62.5392,5.836,0.06090196
"2513",2019-08-07 21:00:00,0.1397,4.75,6.038888889,62.5546,5.832,0.06233471
"2514",2019-08-07 21:15:00,0.1386,4.69,5.977777778,62.5433,5.828,0.06399613
"2515",2019-08-07 21:30:00,0.1411,4.64,5.922222222,62.5522,5.825,0.06263229
"2516",2019-08-07 21:45:00,0.1399,4.61,5.861111111,62.5458,5.822,0.06287189
"2517",2019-08-07 22:00:00,0.141,4.57,5.8,62.5693,5.82,0.06356886
"2518",2019-08-07 22:15:00,0.1401,4.53,5.738888889,62.5669,5.816,0.06363757
"2519",2019-08-07 22:30:00,0.1402,4.5,5.7,62.5684,5.813,0.06266886
"2520",2019-08-07 22:45:00,0.1402,4.46,5.638888889,62.5661,5.81,0.0631635
"2521",2019-08-07 23:00:00,0.1393,4.43,5.577777778,62.5865,5.806,0.06410742
"2522",2019-08-07 23:15:00,0.1401,4.4,5.538888889,62.5907,5.803,0.06287189
"2523",2019-08-07 23:30:00,0.1401,4.38,5.5,62.5857,5.8,0.06335505
"2524",2019-08-07 23:45:00,0.1397,4.35,5.461111111,62.6067,5.798,0.06397598
"2525",2019-08-08 00:00:00,0.1397,4.33,5.422222222,62.6103,5.796,0.06359826
"2526",2019-08-08 00:15:00,0.1394,4.29,5.377777778,62.618,5.792,0.06404662
"2527",2019-08-08 00:30:00,0.1395,4.27,5.338888889,62.626,5.789,0.06419909
"2528",2019-08-08 00:45:00,0.1394,4.25,5.3,62.63,5.786,0.06417867
"2529",2019-08-08 01:00:00,0.1399,4.23,5.261111111,62.6392,5.784,0.06382573
"2530",2019-08-08 01:15:00,0.1404,4.21,5.222222222,62.6572,5.783,0.06307817
"2531",2019-08-08 01:30:00,0.1401,4.19,5.2,62.638,5.781,0.06353951
"2532",2019-08-08 01:45:00,0.1402,4.17,5.177777778,62.6441,5.78,0.06338401
