"","PosixCT","Day","Sample","X12CO2","Delta_Raw_iCO2"
"1053",2019-07-17 18:57:49,"July17","ecu3",408.00492265,-22.330169751
"1054",2019-07-17 18:57:50,"July17","ecu3",408.00492265,-22.330169751
"1055",2019-07-17 18:57:51,"July17","ecu3",406.39680142,-22.330169751
"1056",2019-07-17 18:57:51,"July17","ecu3",406.39680142,-25.079074262
"1057",2019-07-17 18:57:52,"July17","ecu3",406.39680142,-25.079074262
"1058",2019-07-17 18:57:54,"July17","ecu3",406.39680142,-25.079074262
"1059",2019-07-17 18:57:54,"July17","ecu3",405.28739693,-25.079074262
"1060",2019-07-17 18:57:55,"July17","ecu3",405.28739693,-24.111472931
"1061",2019-07-17 18:57:56,"July17","ecu3",405.28739693,-24.111472931
"1062",2019-07-17 18:57:57,"July17","ecu3",405.28739693,-24.111472931
"1063",2019-07-17 18:57:58,"July17","ecu3",404.31227664,-24.111472931
"1064",2019-07-17 18:57:58,"July17","ecu3",404.31227664,-26.237073135
"1065",2019-07-17 18:57:59,"July17","ecu3",404.31227664,-26.237073135
"1066",2019-07-17 18:58:01,"July17","ecu3",404.31227664,-26.237073135
"1067",2019-07-17 18:58:01,"July17","ecu3",403.83950135,-26.237073135
"1068",2019-07-17 18:58:02,"July17","ecu3",403.83950135,-25.991223143
"1069",2019-07-17 18:58:03,"July17","ecu3",403.83950135,-25.991223143
"1070",2019-07-17 18:58:04,"July17","ecu3",403.83950135,-25.991223143
"1071",2019-07-17 18:58:05,"July17","ecu3",403.00099315,-25.991223143
"1072",2019-07-17 18:58:05,"July17","ecu3",403.00099315,-25.783664559
"1073",2019-07-17 18:58:06,"July17","ecu3",403.00099315,-25.783664559
"1074",2019-07-17 18:58:08,"July17","ecu3",403.00099315,-25.783664559
"1075",2019-07-17 18:58:08,"July17","ecu3",402.67391094,-25.783664559
"1076",2019-07-17 18:58:09,"July17","ecu3",402.67391094,-26.36066942
"1077",2019-07-17 18:58:10,"July17","ecu3",402.67391094,-26.36066942
"1078",2019-07-17 18:58:11,"July17","ecu3",402.67391094,-26.36066942
"1079",2019-07-17 18:58:12,"July17","ecu3",402.3293374,-26.36066942
"1080",2019-07-17 18:58:12,"July17","ecu3",402.3293374,-25.768995101
"1081",2019-07-17 18:58:13,"July17","ecu3",402.3293374,-25.768995101
"1082",2019-07-17 18:58:15,"July17","ecu3",402.3293374,-25.768995101
"1083",2019-07-17 18:58:15,"July17","ecu3",402.36635158,-25.768995101
"1084",2019-07-17 18:58:16,"July17","ecu3",402.36635158,-24.070064925
"1085",2019-07-17 18:58:17,"July17","ecu3",402.36635158,-24.070064925
"1086",2019-07-17 18:58:18,"July17","ecu3",402.36635158,-24.070064925
"1087",2019-07-17 18:58:19,"July17","ecu3",402.16910418,-24.070064925
"1088",2019-07-17 18:58:19,"July17","ecu3",402.16910418,-24.524577704
"1089",2019-07-17 18:58:20,"July17","ecu3",402.16910418,-24.524577704
"1090",2019-07-17 18:58:22,"July17","ecu3",402.16910418,-24.524577704
"1091",2019-07-17 18:58:22,"July17","ecu3",402.57676839,-24.524577704
"1092",2019-07-17 18:58:23,"July17","ecu3",402.57676839,-27.724054417
"1093",2019-07-17 18:58:24,"July17","ecu3",402.57676839,-27.724054417
"1094",2019-07-17 18:58:25,"July17","ecu3",402.57676839,-27.724054417
"1095",2019-07-17 18:58:26,"July17","ecu3",402.44100037,-27.724054417
"1096",2019-07-17 18:58:26,"July17","ecu3",402.44100037,-25.274038099
"1097",2019-07-17 18:58:27,"July17","ecu3",402.44100037,-25.274038099
"1098",2019-07-17 18:58:29,"July17","ecu3",402.44100037,-25.274038099
"1099",2019-07-17 18:58:29,"July17","ecu3",402.0140706,-25.274038099
"1100",2019-07-17 18:58:30,"July17","ecu3",402.0140706,-21.852797132
"1101",2019-07-17 18:58:31,"July17","ecu3",402.0140706,-21.852797132
"1102",2019-07-17 18:58:32,"July17","ecu3",402.0140706,-21.852797132
"1103",2019-07-17 18:58:33,"July17","ecu3",402.4809835,-21.852797132
"1104",2019-07-17 18:58:33,"July17","ecu3",402.4809835,-27.565453607
"1105",2019-07-17 18:58:34,"July17","ecu3",402.4809835,-27.565453607
"1106",2019-07-17 18:58:36,"July17","ecu3",402.4809835,-27.565453607
"1107",2019-07-17 18:58:36,"July17","ecu3",402.67402238,-27.565453607
"1108",2019-07-17 18:58:37,"July17","ecu3",402.67402238,-28.853309068
"1109",2019-07-17 18:58:38,"July17","ecu3",402.67402238,-28.853309068
"1110",2019-07-17 18:58:39,"July17","ecu3",402.67402238,-28.853309068
"1111",2019-07-17 18:58:40,"July17","ecu3",402.44750658,-28.853309068
"1112",2019-07-17 18:58:40,"July17","ecu3",402.44750658,-26.515846452
"1113",2019-07-17 18:58:41,"July17","ecu3",402.44750658,-26.515846452
"1114",2019-07-17 18:58:43,"July17","ecu3",402.44750658,-26.515846452
"1115",2019-07-17 18:58:43,"July17","ecu3",402.0183116,-26.515846452
"1116",2019-07-17 18:58:44,"July17","ecu3",402.0183116,-24.855442937
"1117",2019-07-17 18:58:45,"July17","ecu3",402.0183116,-24.855442937
"1118",2019-07-17 18:58:46,"July17","ecu3",402.0183116,-24.855442937
"1119",2019-07-17 18:58:47,"July17","ecu3",402.52438903,-24.855442937
"1120",2019-07-17 18:58:47,"July17","ecu3",402.52438903,-24.20075457
"1121",2019-07-17 18:58:48,"July17","ecu3",402.52438903,-24.20075457
"1122",2019-07-17 18:58:50,"July17","ecu3",402.52438903,-24.20075457
"1123",2019-07-17 18:58:50,"July17","ecu3",402.5738578,-24.20075457
"1124",2019-07-17 18:58:51,"July17","ecu3",402.5738578,-25.02282991
"1125",2019-07-17 18:58:52,"July17","ecu3",402.5738578,-25.02282991
"1126",2019-07-17 18:58:53,"July17","ecu3",402.5738578,-25.02282991
"1127",2019-07-17 18:58:54,"July17","ecu3",402.33701052,-25.02282991
"1128",2019-07-17 18:58:54,"July17","ecu3",402.33701052,-24.240208387
"1129",2019-07-17 18:58:55,"July17","ecu3",402.33701052,-24.240208387
"1130",2019-07-17 18:58:57,"July17","ecu3",402.33701052,-24.240208387
"1131",2019-07-17 18:58:57,"July17","ecu3",402.57743294,-24.240208387
"1132",2019-07-17 18:58:58,"July17","ecu3",402.57743294,-23.840833147
"1133",2019-07-17 18:58:59,"July17","ecu3",402.57743294,-23.840833147
"1134",2019-07-17 18:59:00,"July17","ecu3",402.57743294,-23.840833147
"1135",2019-07-17 18:59:01,"July17","ecu3",402.59496516,-23.840833147
"1136",2019-07-17 18:59:01,"July17","ecu3",402.59496516,-25.696004471
"1137",2019-07-17 18:59:02,"July17","ecu3",402.59496516,-25.696004471
"1138",2019-07-17 18:59:04,"July17","ecu3",402.59496516,-25.696004471
"1139",2019-07-17 18:59:04,"July17","ecu3",402.715994,-25.696004471
"1140",2019-07-17 18:59:05,"July17","ecu3",402.715994,-25.470988534
"1141",2019-07-17 18:59:06,"July17","ecu3",402.715994,-25.470988534
"1142",2019-07-17 18:59:07,"July17","ecu3",402.715994,-25.470988534
"1143",2019-07-17 18:59:08,"July17","ecu3",402.67499952,-25.470988534
"1144",2019-07-17 18:59:08,"July17","ecu3",402.67499952,-24.250013974
"1145",2019-07-17 18:59:09,"July17","ecu3",402.67499952,-24.250013974
"1146",2019-07-17 18:59:11,"July17","ecu3",402.67499952,-24.250013974
"1147",2019-07-17 18:59:11,"July17","ecu3",402.52139563,-24.250013974
"1148",2019-07-17 18:59:12,"July17","ecu3",402.52139563,-23.108991369
"1149",2019-07-17 18:59:13,"July17","ecu3",402.52139563,-23.108991369
"1150",2019-07-17 18:59:14,"July17","ecu3",402.52139563,-23.108991369
"1151",2019-07-17 18:59:15,"July17","ecu3",402.87387143,-23.108991369
"1152",2019-07-17 18:59:15,"July17","ecu3",402.87387143,-26.686720749
"1153",2019-07-17 18:59:16,"July17","ecu3",402.87387143,-26.686720749
"1154",2019-07-17 18:59:18,"July17","ecu3",402.87387143,-26.686720749
"1155",2019-07-17 18:59:18,"July17","ecu3",402.2544503,-26.686720749
"1156",2019-07-17 18:59:19,"July17","ecu3",402.2544503,-23.75978044
"1157",2019-07-17 18:59:20,"July17","ecu3",402.2544503,-23.75978044
"1158",2019-07-17 18:59:21,"July17","ecu3",402.2544503,-23.75978044
"1159",2019-07-17 18:59:22,"July17","ecu3",402.53459552,-23.75978044
"1160",2019-07-17 18:59:22,"July17","ecu3",402.53459552,-25.155153099
"1161",2019-07-17 18:59:23,"July17","ecu3",402.53459552,-25.155153099
"1162",2019-07-17 18:59:25,"July17","ecu3",402.53459552,-25.155153099
"1163",2019-07-17 18:59:25,"July17","ecu3",402.90555739,-25.155153099
"1164",2019-07-17 18:59:26,"July17","ecu3",402.90555739,-28.259091591
"1165",2019-07-17 18:59:27,"July17","ecu3",402.90555739,-28.259091591
"1166",2019-07-17 18:59:28,"July17","ecu3",402.90555739,-28.259091591
"1167",2019-07-17 18:59:29,"July17","ecu3",402.60332506,-28.259091591
"1168",2019-07-17 18:59:29,"July17","ecu3",402.60332506,-26.070080335
"1169",2019-07-17 18:59:30,"July17","ecu3",402.60332506,-26.070080335
"1170",2019-07-17 18:59:32,"July17","ecu3",402.60332506,-26.070080335
"1171",2019-07-17 18:59:32,"July17","ecu3",403.23681809,-26.070080335
"1172",2019-07-17 18:59:33,"July17","ecu3",403.23681809,-26.083554145
"1173",2019-07-17 18:59:34,"July17","ecu3",403.23681809,-26.083554145
"1174",2019-07-17 18:59:35,"July17","ecu3",403.23681809,-26.083554145
"1175",2019-07-17 18:59:36,"July17","ecu3",403.09444008,-26.083554145
"1176",2019-07-17 18:59:36,"July17","ecu3",403.09444008,-25.638281709
"1177",2019-07-17 18:59:37,"July17","ecu3",403.09444008,-25.638281709
"1178",2019-07-17 18:59:39,"July17","ecu3",403.09444008,-25.638281709
"1179",2019-07-17 18:59:39,"July17","ecu3",406.19507125,-25.638281709
"1180",2019-07-17 18:59:40,"July17","ecu3",406.19507125,-23.843404204
"1181",2019-07-17 18:59:41,"July17","ecu3",406.19507125,-23.843404204
"1182",2019-07-17 18:59:42,"July17","ecu3",406.19507125,-23.843404204
"1183",2019-07-17 18:59:43,"July17","ecu3",412.63973415,-23.843404204
"1184",2019-07-17 18:59:43,"July17","ecu3",412.63973415,-26.263431713
"1185",2019-07-17 18:59:44,"July17","ecu3",412.63973415,-26.263431713
"1186",2019-07-17 18:59:46,"July17","ecu3",412.63973415,-26.263431713
"1187",2019-07-17 18:59:46,"July17","ecu3",422.73711392,-26.263431713
"1188",2019-07-17 18:59:47,"July17","ecu3",422.73711392,-22.719347667
"1189",2019-07-17 18:59:48,"July17","ecu3",422.73711392,-22.719347667
"1190",2019-07-17 18:59:49,"July17","ecu3",422.73711392,-22.719347667
"1191",2019-07-17 18:59:50,"July17","ecu3",436.7448475,-22.719347667
"1192",2019-07-17 18:59:50,"July17","ecu3",436.7448475,-22.274444047
"1193",2019-07-17 18:59:51,"July17","ecu3",436.7448475,-22.274444047
"1194",2019-07-17 18:59:53,"July17","ecu3",436.7448475,-22.274444047
"1195",2019-07-17 18:59:53,"July17","ecu3",453.23108147,-22.274444047
"1196",2019-07-17 18:59:54,"July17","ecu3",453.23108147,-20.876503399
"1197",2019-07-17 18:59:55,"July17","ecu3",453.23108147,-20.876503399
"1198",2019-07-17 18:59:56,"July17","ecu3",453.23108147,-20.876503399
"1199",2019-07-23 15:55:46,"July23","ecu2",409.46101148,-22.799854806
"1200",2019-07-23 15:55:48,"July23","ecu2",409.46101148,-22.799854806
"1201",2019-07-23 15:55:48,"July23","ecu2",404.37047024,-22.799854806
"1202",2019-07-23 15:55:49,"July23","ecu2",404.37047024,-21.532671965
"1203",2019-07-23 15:55:50,"July23","ecu2",404.37047024,-21.532671965
"1204",2019-07-23 15:55:51,"July23","ecu2",404.37047024,-21.532671965
"1205",2019-07-23 15:55:52,"July23","ecu2",400.03332814,-21.532671965
"1206",2019-07-23 15:55:52,"July23","ecu2",400.03332814,-19.212995571
"1207",2019-07-23 15:55:54,"July23","ecu2",400.03332814,-19.212995571
"1208",2019-07-23 15:55:55,"July23","ecu2",400.03332814,-19.212995571
"1209",2019-07-23 15:55:55,"July23","ecu2",396.85198817,-19.212995571
"1210",2019-07-23 15:55:56,"July23","ecu2",396.85198817,-22.298810406
"1211",2019-07-23 15:55:57,"July23","ecu2",396.85198817,-22.298810406
"1212",2019-07-23 15:55:58,"July23","ecu2",396.85198817,-22.298810406
"1213",2019-07-23 15:55:59,"July23","ecu2",394.54937309,-22.298810406
"1214",2019-07-23 15:55:59,"July23","ecu2",394.54937309,-22.200461679
"1215",2019-07-23 15:56:01,"July23","ecu2",394.54937309,-22.200461679
"1216",2019-07-23 15:56:02,"July23","ecu2",394.54937309,-22.200461679
"1217",2019-07-23 15:56:02,"July23","ecu2",393.37396321,-22.200461679
"1218",2019-07-23 15:56:03,"July23","ecu2",393.37396321,-25.442909926
"1219",2019-07-23 15:56:04,"July23","ecu2",393.37396321,-25.442909926
"1220",2019-07-23 15:56:05,"July23","ecu2",393.37396321,-25.442909926
"1221",2019-07-23 15:56:06,"July23","ecu2",392.15947832,-25.442909926
"1222",2019-07-23 15:56:06,"July23","ecu2",392.15947832,-22.45828116
"1223",2019-07-23 15:56:08,"July23","ecu2",392.15947832,-22.45828116
"1224",2019-07-23 15:56:09,"July23","ecu2",392.15947832,-22.45828116
"1225",2019-07-23 15:56:09,"July23","ecu2",391.6761553,-22.45828116
"1226",2019-07-23 15:56:10,"July23","ecu2",391.6761553,-22.310698305
"1227",2019-07-23 15:56:11,"July23","ecu2",391.6761553,-22.310698305
"1228",2019-07-23 15:56:12,"July23","ecu2",391.6761553,-22.310698305
"1229",2019-07-23 15:56:13,"July23","ecu2",391.04608829,-22.310698305
"1230",2019-07-23 15:56:13,"July23","ecu2",391.04608829,-22.778490632
"1231",2019-07-23 15:56:15,"July23","ecu2",391.04608829,-22.778490632
"1232",2019-07-23 15:56:16,"July23","ecu2",391.04608829,-22.778490632
"1233",2019-07-23 15:56:16,"July23","ecu2",390.69108941,-22.778490632
"1234",2019-07-23 15:56:17,"July23","ecu2",390.69108941,-26.049067655
"1235",2019-07-23 15:56:18,"July23","ecu2",390.69108941,-26.049067655
"1236",2019-07-23 15:56:19,"July23","ecu2",390.69108941,-26.049067655
"1237",2019-07-23 15:56:20,"July23","ecu2",390.49821851,-26.049067655
"1238",2019-07-23 15:56:20,"July23","ecu2",390.49821851,-23.468462284
"1239",2019-07-23 15:56:22,"July23","ecu2",390.49821851,-23.468462284
"1240",2019-07-23 15:56:23,"July23","ecu2",390.49821851,-23.468462284
"1241",2019-07-23 15:56:23,"July23","ecu2",390.5314488,-23.468462284
"1242",2019-07-23 15:56:24,"July23","ecu2",390.5314488,-26.72799586
"1243",2019-07-23 15:56:25,"July23","ecu2",390.5314488,-26.72799586
"1244",2019-07-23 15:56:26,"July23","ecu2",390.5314488,-26.72799586
"1245",2019-07-23 15:56:27,"July23","ecu2",390.0189922,-26.72799586
"1246",2019-07-23 15:56:27,"July23","ecu2",390.0189922,-26.757756706
"1247",2019-07-23 15:56:29,"July23","ecu2",390.0189922,-26.757756706
"1248",2019-07-23 15:56:30,"July23","ecu2",390.0189922,-26.757756706
"1249",2019-07-23 15:56:30,"July23","ecu2",390.38753998,-26.757756706
"1250",2019-07-23 15:56:31,"July23","ecu2",390.38753998,-28.899124757
"1251",2019-07-23 15:56:32,"July23","ecu2",390.38753998,-28.899124757
"1252",2019-07-23 15:56:33,"July23","ecu2",390.38753998,-28.899124757
"1253",2019-07-23 15:56:34,"July23","ecu2",390.23117158,-28.899124757
"1254",2019-07-23 15:56:34,"July23","ecu2",390.23117158,-23.976760484
"1255",2019-07-23 15:56:36,"July23","ecu2",390.23117158,-23.976760484
"1256",2019-07-23 15:56:37,"July23","ecu2",390.23117158,-23.976760484
"1257",2019-07-23 15:56:37,"July23","ecu2",390.36775835,-23.976760484
"1258",2019-07-23 15:56:38,"July23","ecu2",390.36775835,-28.69263827
"1259",2019-07-23 15:56:39,"July23","ecu2",390.36775835,-28.69263827
"1260",2019-07-23 15:56:40,"July23","ecu2",390.36775835,-28.69263827
"1261",2019-07-23 15:56:41,"July23","ecu2",390.38737976,-28.69263827
"1262",2019-07-23 15:56:41,"July23","ecu2",390.38737976,-27.020957575
"1263",2019-07-23 15:56:43,"July23","ecu2",390.38737976,-27.020957575
"1264",2019-07-23 15:56:44,"July23","ecu2",390.38737976,-27.020957575
"1265",2019-07-23 15:56:44,"July23","ecu2",390.53274497,-27.020957575
"1266",2019-07-23 15:56:45,"July23","ecu2",390.53274497,-25.120076199
"1267",2019-07-23 15:56:46,"July23","ecu2",390.53274497,-25.120076199
"1268",2019-07-23 15:56:47,"July23","ecu2",390.53274497,-25.120076199
"1269",2019-07-23 15:56:48,"July23","ecu2",390.3376297,-25.120076199
"1270",2019-07-23 15:56:48,"July23","ecu2",390.3376297,-24.20370442
"1271",2019-07-23 15:56:50,"July23","ecu2",390.3376297,-24.20370442
"1272",2019-07-23 15:56:51,"July23","ecu2",390.3376297,-24.20370442
"1273",2019-07-23 15:56:51,"July23","ecu2",390.72818371,-24.20370442
"1274",2019-07-23 15:56:52,"July23","ecu2",390.72818371,-25.481992051
"1275",2019-07-23 15:56:53,"July23","ecu2",390.72818371,-25.481992051
"1276",2019-07-23 15:56:54,"July23","ecu2",390.72818371,-25.481992051
"1277",2019-07-23 15:56:55,"July23","ecu2",390.70784213,-25.481992051
"1278",2019-07-23 15:56:55,"July23","ecu2",390.70784213,-22.357450271
"1279",2019-07-23 15:56:57,"July23","ecu2",390.70784213,-22.357450271
"1280",2019-07-23 15:56:58,"July23","ecu2",390.70784213,-22.357450271
"1281",2019-07-23 15:56:58,"July23","ecu2",390.52406758,-22.357450271
"1282",2019-07-23 15:56:59,"July23","ecu2",390.52406758,-23.982339961
"1283",2019-07-23 15:57:00,"July23","ecu2",390.52406758,-23.982339961
"1284",2019-07-23 15:57:01,"July23","ecu2",390.52406758,-23.982339961
"1285",2019-07-23 15:57:02,"July23","ecu2",390.84834168,-23.982339961
"1286",2019-07-23 15:57:02,"July23","ecu2",390.84834168,-26.536078893
"1287",2019-07-23 15:57:04,"July23","ecu2",390.84834168,-26.536078893
"1288",2019-07-23 15:57:05,"July23","ecu2",390.84834168,-26.536078893
"1289",2019-07-23 15:57:05,"July23","ecu2",390.83218374,-26.536078893
"1290",2019-07-23 15:57:06,"July23","ecu2",390.83218374,-20.134836013
"1291",2019-07-23 15:57:07,"July23","ecu2",390.83218374,-20.134836013
"1292",2019-07-23 15:57:08,"July23","ecu2",390.83218374,-20.134836013
"1293",2019-07-23 15:57:09,"July23","ecu2",390.9686835,-20.134836013
"1294",2019-07-23 15:57:09,"July23","ecu2",390.9686835,-24.422778642
"1295",2019-07-23 15:57:11,"July23","ecu2",390.9686835,-24.422778642
"1296",2019-07-23 15:57:12,"July23","ecu2",390.9686835,-24.422778642
"1297",2019-07-23 15:57:12,"July23","ecu2",391.02669371,-24.422778642
"1298",2019-07-23 15:57:13,"July23","ecu2",391.02669371,-24.644120253
"1299",2019-07-23 15:57:14,"July23","ecu2",391.02669371,-24.644120253
"1300",2019-07-23 15:57:15,"July23","ecu2",391.02669371,-24.644120253
"1301",2019-07-23 15:57:16,"July23","ecu2",391.00805368,-24.644120253
"1302",2019-07-23 15:57:16,"July23","ecu2",391.00805368,-22.984916183
"1303",2019-07-23 15:57:18,"July23","ecu2",391.00805368,-22.984916183
"1304",2019-07-23 15:57:19,"July23","ecu2",391.00805368,-22.984916183
"1305",2019-07-23 15:57:19,"July23","ecu2",391.16852885,-22.984916183
"1306",2019-07-23 15:57:20,"July23","ecu2",391.16852885,-27.629939032
"1307",2019-07-23 15:57:21,"July23","ecu2",391.16852885,-27.629939032
"1308",2019-07-23 15:57:22,"July23","ecu2",391.16852885,-27.629939032
"1309",2019-07-23 15:57:23,"July23","ecu2",390.98060655,-27.629939032
"1310",2019-07-23 15:57:23,"July23","ecu2",390.98060655,-24.762769741
"1311",2019-07-23 15:57:25,"July23","ecu2",390.98060655,-24.762769741
"1312",2019-07-23 15:57:26,"July23","ecu2",390.98060655,-24.762769741
"1313",2019-07-23 15:57:26,"July23","ecu2",391.30039581,-24.762769741
"1314",2019-07-23 15:57:27,"July23","ecu2",391.30039581,-26.563908025
"1315",2019-07-23 15:57:28,"July23","ecu2",391.30039581,-26.563908025
"1316",2019-07-23 15:57:29,"July23","ecu2",391.30039581,-26.563908025
"1317",2019-07-23 15:57:30,"July23","ecu2",391.42618088,-26.563908025
"1318",2019-07-23 15:57:30,"July23","ecu2",391.42618088,-25.494409293
"1319",2019-07-23 15:57:32,"July23","ecu2",391.42618088,-25.494409293
"1320",2019-07-23 15:57:33,"July23","ecu2",391.42618088,-25.494409293
"1321",2019-07-23 15:57:33,"July23","ecu2",391.08450029,-25.494409293
"1322",2019-07-23 15:57:34,"July23","ecu2",391.08450029,-22.033132493
"1323",2019-07-23 15:57:35,"July23","ecu2",391.08450029,-22.033132493
"1324",2019-07-23 15:57:36,"July23","ecu2",391.08450029,-22.033132493
"1325",2019-07-23 15:57:37,"July23","ecu2",391.19731632,-22.033132493
"1326",2019-07-23 15:57:37,"July23","ecu2",391.19731632,-21.477462292
"1327",2019-07-23 15:57:39,"July23","ecu2",391.19731632,-21.477462292
"1328",2019-07-23 15:57:40,"July23","ecu2",391.19731632,-21.477462292
"1329",2019-07-23 15:57:40,"July23","ecu2",391.3574816,-21.477462292
"1330",2019-07-23 15:57:41,"July23","ecu2",391.3574816,-25.348498708
"1331",2019-07-23 15:57:42,"July23","ecu2",391.3574816,-25.348498708
"1332",2019-07-23 15:57:43,"July23","ecu2",391.3574816,-25.348498708
"1333",2019-07-23 15:57:44,"July23","ecu2",391.15142565,-25.348498708
"1334",2019-07-23 15:57:44,"July23","ecu2",391.15142565,-24.104243954
"1335",2019-07-23 15:57:46,"July23","ecu2",391.15142565,-24.104243954
"1336",2019-07-23 15:57:47,"July23","ecu2",391.15142565,-24.104243954
"1337",2019-07-23 15:57:47,"July23","ecu2",391.44267718,-24.104243954
"1338",2019-07-23 15:57:48,"July23","ecu2",391.44267718,-27.264735983
"1339",2019-07-23 15:57:49,"July23","ecu2",391.44267718,-27.264735983
"1340",2019-07-23 15:57:50,"July23","ecu2",391.44267718,-27.264735983
"1341",2019-07-23 15:57:51,"July23","ecu2",391.39447059,-27.264735983
"1342",2019-07-23 15:57:51,"July23","ecu2",391.39447059,-27.650164762
"1343",2019-07-23 15:57:53,"July23","ecu2",391.39447059,-27.650164762
"1344",2019-07-23 15:57:54,"July23","ecu2",391.39447059,-27.650164762
"1345",2019-07-23 15:57:54,"July23","ecu2",391.49527591,-27.650164762
"1346",2019-07-23 15:57:55,"July23","ecu2",391.49527591,-25.046709364
"1347",2019-07-23 15:57:56,"July23","ecu2",391.49527591,-25.046709364
"1348",2019-07-23 15:57:57,"July23","ecu2",391.49527591,-25.046709364
"1349",2019-07-23 15:57:58,"July23","ecu2",391.90557369,-25.046709364
"1350",2019-07-23 15:57:59,"July23","ecu2",391.90557369,-29.613147502
"1351",2019-07-23 15:58:00,"July23","ecu2",391.90557369,-29.613147502
"1352",2019-07-23 15:58:01,"July23","ecu2",391.90557369,-29.613147502
"1353",2019-07-23 15:58:01,"July23","ecu2",391.7517,-29.613147502
"1354",2019-07-23 15:58:02,"July23","ecu2",391.7517,-25.562521946
"1355",2019-07-23 15:58:03,"July23","ecu2",391.7517,-25.562521946
"1356",2019-07-23 15:58:04,"July23","ecu2",391.7517,-25.562521946
"1357",2019-07-23 15:58:05,"July23","ecu2",392.15527658,-25.562521946
"1358",2019-07-23 15:58:06,"July23","ecu2",392.15527658,-25.868653251
"1359",2019-07-23 15:58:07,"July23","ecu2",392.15527658,-25.868653251
"1360",2019-07-23 15:58:08,"July23","ecu2",392.15527658,-25.868653251
"1361",2019-07-23 15:58:08,"July23","ecu2",391.66571169,-25.868653251
"1362",2019-07-23 15:58:09,"July23","ecu2",391.66571169,-25.216305372
"1363",2019-07-23 15:58:10,"July23","ecu2",391.66571169,-25.216305372
"1364",2019-07-23 15:58:11,"July23","ecu2",391.66571169,-25.216305372
"1365",2019-07-23 15:58:12,"July23","ecu2",391.93995608,-25.216305372
"1366",2019-07-23 15:58:13,"July23","ecu2",391.93995608,-22.654188789
"1367",2019-07-23 15:58:14,"July23","ecu2",391.93995608,-22.654188789
"1368",2019-07-23 15:58:15,"July23","ecu2",391.93995608,-22.654188789
"1369",2019-07-23 15:58:15,"July23","ecu2",392.02079508,-22.654188789
"1370",2019-07-23 15:58:16,"July23","ecu2",392.02079508,-23.828639735
"1371",2019-07-23 15:58:17,"July23","ecu2",392.02079508,-23.828639735
"1372",2019-07-23 15:58:18,"July23","ecu2",392.02079508,-23.828639735
"1373",2019-07-23 15:58:19,"July23","ecu2",391.93101423,-23.828639735
"1374",2019-07-23 15:58:20,"July23","ecu2",391.93101423,-22.760292633
"1375",2019-07-23 15:58:21,"July23","ecu2",391.93101423,-22.760292633
"1376",2019-07-23 15:58:22,"July23","ecu2",391.93101423,-22.760292633
"1377",2019-07-23 15:58:23,"July23","ecu2",391.79887221,-22.760292633
"1378",2019-07-23 15:58:23,"July23","ecu2",391.79887221,-25.120253738
"1379",2019-07-23 15:58:24,"July23","ecu2",391.79887221,-25.120253738
"1380",2019-07-23 15:58:25,"July23","ecu2",391.79887221,-25.120253738
"1381",2019-07-23 15:58:26,"July23","ecu2",391.75461667,-25.120253738
"1382",2019-07-23 15:58:27,"July23","ecu2",391.75461667,-23.742626048
"1383",2019-07-23 15:58:28,"July23","ecu2",391.75461667,-23.742626048
"1384",2019-07-23 15:58:29,"July23","ecu2",391.75461667,-23.742626048
"1385",2019-07-23 15:58:29,"July23","ecu2",391.89531295,-23.742626048
"1386",2019-07-23 15:58:30,"July23","ecu2",391.89531295,-28.159103796
"1387",2019-07-23 15:58:31,"July23","ecu2",391.89531295,-28.159103796
"1388",2019-07-23 15:58:32,"July23","ecu2",391.89531295,-28.159103796
"1389",2019-07-23 15:58:33,"July23","ecu2",392.20494193,-28.159103796
"1390",2019-07-23 15:58:34,"July23","ecu2",392.20494193,-26.809176192
"1391",2019-07-23 15:58:35,"July23","ecu2",392.20494193,-26.809176192
"1392",2019-07-23 15:58:36,"July23","ecu2",392.20494193,-26.809176192
"1393",2019-07-23 15:58:37,"July23","ecu2",391.82790433,-26.809176192
"1394",2019-07-23 15:58:37,"July23","ecu2",391.82790433,-27.380028934
"1395",2019-07-23 15:58:38,"July23","ecu2",391.82790433,-27.380028934
"1396",2019-07-23 15:58:39,"July23","ecu2",391.82790433,-27.380028934
"1397",2019-07-23 15:58:40,"July23","ecu2",392.011367,-27.380028934
"1398",2019-07-23 15:58:41,"July23","ecu2",392.011367,-27.277352345
"1399",2019-07-23 15:58:42,"July23","ecu2",392.011367,-27.277352345
"1400",2019-07-23 15:58:43,"July23","ecu2",392.011367,-27.277352345
"1401",2019-07-23 15:58:44,"July23","ecu2",392.14062618,-27.277352345
"1402",2019-07-23 15:58:44,"July23","ecu2",392.14062618,-28.389913861
"1403",2019-07-23 15:58:45,"July23","ecu2",392.14062618,-28.389913861
"1404",2019-07-23 15:58:46,"July23","ecu2",392.14062618,-28.389913861
"1405",2019-07-23 15:58:47,"July23","ecu2",392.24510664,-28.389913861
"1406",2019-07-23 15:58:48,"July23","ecu2",392.24510664,-24.397721621
"1407",2019-07-23 15:58:49,"July23","ecu2",392.24510664,-24.397721621
"1408",2019-07-23 15:58:50,"July23","ecu2",392.24510664,-24.397721621
"1409",2019-07-23 15:58:50,"July23","ecu2",391.63044325,-24.397721621
"1410",2019-07-23 15:58:51,"July23","ecu2",391.63044325,-26.388944036
